original_url,replication_url,description,result,replication_type,original_authors,original_title,original_journal,original_volume,original_issue,original_pages,original_year,replication_authors,replication_title,replication_journal,replication_volume,replication_issue,replication_pages,replication_year,original_n,original_es,original_es_type,original_es_95_CI,original_p_value,original_p_value_type,original_p_value_tails,replication_n,replication_es,replication_es_type,original_es_r,replication_es_r,replication_es_95_CI,replication_p_value,replication_p_value_type,replication_p_value_tails,field,discipline,subdiscipline,tags,validated,validated_person,replication_initiative_tag,source,explanation,confidence,ai_version
https://doi.org/10.1038/nature11071,https://doi.org/10.7554/eLife.21634,This study tested whether PREX2 mutations found in melanoma promote tumor growth. Subexperiment #4: Tumor-free survival of PREX2-WT vs PREX2-Q1430,failure,,Michael F. Berger; Eran Hodis; Timothy P. Heffernan; Yonathan Lissanu Deribe; Michael S. Lawrence; Alexei Protopopov; Elena Ivanova; Ian R. Watson; Elizabeth Nickerson; Papia Ghosh; Hailei Zhang; Rhamy Zeid; Xiaojia Ren; Kristian Cibulskis; Andrey Y. Sivachenko; Nikhil Wagle; Antje Sucker; Carrie Sougnez; Robert Onofrio; Lauren Ambrogio; Daniel Auclair; Timothy Fennell; Scott L. Carter; Yotam Drier; Petar Stojanov; Meredith A. Singer; Douglas Voet; Rui Jing; Gordon Saksena; Jordi Barretina; Alex H. Ramos; Trevor J. Pugh; Nicolas Stransky; Melissa Parkin; Wendy Winckler; Scott Mahan; Kristin Ardlie; Jennifer Baldwin; Jennifer Wargo; Dirk Schadendorf; Matthew Meyerson; Stacey B. Gabriel; Todd R. Golub; Stephan N. Wagner; Eric S. Lander; Gad Getz; Lynda Chin; Levi A. Garraway,Melanoma genome sequencing reveals frequent PREX2 mutations,Nature,485,7399,502,2012.0,Stephen Horrigan; Pascal Courville; Darryl Sampey; faren zhou; Steve Cai; Reproducibility Project: Cancer Biology,Replication Study: Melanoma genome sequencing reveals frequent PREX2 mutations,eLife,6,,e21634,2017.0,20.0,9.370483,HR,"[1.96393, 44.70931]",0.005007683,z,,15.0,0.7121782,HR,0.524981412340611,-0.0931610666200408,"[0.2477023, 2.0476104]",0.5287432,z,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #1: 2HG levels in cells expressing IDH1-WT vs IDH1-R132H,inconclusive,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,,,d,,,,,12.0,4.808061,d,,0.923305750148922,"[2.419753, 7.14554]",6.23e-08,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #2: 2HG levels in cells expressing IDH2-WT vs IDH2-R132H,inconclusive,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,,,d,,,,,12.0,5.397198,d,,0.937690024818919,"[2.785572, 7.962231]",9.71e-09,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #3: H3K4me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",failure,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.8442984,r,"[0.5245781, 0.9553101]",0.01467993,F,,24.0,0.1300683,r,0.8442984,0.1300683,"[-0.2884638, 0.50687]",0.9470389,chi-squared,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #4: H3K9me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",failure,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.8514205,r,"[0.5426985, 0.9574714]",0.0124397,F,,24.0,0.2678817,r,0.8514205,0.2678817,"[-0.1519333, 0.6058127]",0.6763842,F,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #5: H3K36me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",success,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.4364738,r,"[-0.1833576, 0.8079816]",0.6172321,F,,24.0,0.1893912,r,0.4364738,0.1893912,"[-0.2317079, 0.5507135]",0.8617649,F,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #6: H3K79me2 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",failure,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.7277978,r,"[0.2642831, 0.9181871]",0.09492094,F,,24.0,0.2635354,r,0.7277978,0.2635354,"[-0.1564986, 0.6028442]",0.6715423,chi-squared,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #7: H3K9me2 levels in cells expressing IDH1-WT vs IDH1-R132H,failure,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,6.0,2.611829,d,"[0.1847137, 4.915465]",0.01263466,t,,12.0,0.1371508,d,0.793958830449773,0.0684147256268372,"[-0.99936, 1.266919]",0.8146451,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #8: H3K9me2 levels in cells expressing IDH2-WT vs IDH2-R132H,success,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,6.0,3.454354,d,"[0.6033013, 6.205243]",0.002873608,t,,12.0,0.7591922,d,0.865414244268511,0.354887775449546,"[-0.4363171, 1.920202]",0.2034023,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #9: Correlation of 2HG levels and H3K4me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",failure,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.744,r,"[0.2968469, 0.9235582]",0.005528176,t,,24.0,0.2322847,r,0.744,0.2322847,"[-0.1888034, 0.5812195]",0.2747297,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #10: Correlation of 2HG levels and H3K9me2 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",failure,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.819,r,"[0.462472, 0.9475357]",0.001119253,t,,24.0,0.3104728,r,0.819,0.3104728,"[-0.1062284, 0.6344132]",0.139789,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #11: Correlation of 2HG levels and H3K9me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",success,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.732,r,"[0.2726285, 0.9195869]",0.006798659,t,,24.0,0.2762519,r,0.732,0.2762519,"[-0.1430907, 0.6115032]",0.191312,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #12: Correlation of 2HG levels and H3K36me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",success,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.667,r,"[0.150838, 0.8973882]",0.01782211,t,,24.0,0.1526915,r,0.667,0.1526915,"[-0.267161, 0.5238232]",0.476283,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,"This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #13: Correlation of 2HG levels and H3K79me2 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K",failure,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,12.0,0.713,r,"[0.2354375, 0.9132196]",0.009242931,t,,24.0,0.1583788,r,0.713,0.1583788,"[-0.2617404, 0.5280394]",0.4598103,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1038/nature10860,https://doi.org/10.7554/eLife.10860,This study tested whether cancer-associated IDH mutations block cell differentiation by impairing histone demethylation. Subexperiment #14: 2HG levels in cells expressing IDH2-WT vs IDH2-R132H,inconclusive,,Chao Lu; Patrick S. Ward; Gurpreet S. Kapoor; Dan Rohle; Sevin Turcan; Omar Abdel-Wahab; Christopher R. Edwards; Raya Khanin; Maria E. Figueroa; Ari Melnick; Kathryn E. Wellen; Donald M. O’Rourke; Shelley L. Berger; Timothy A. Chan; Ross L. Levine; Ingo K. Mellinghoff; Craig B. Thompson,IDH mutation impairs histone demethylation and results in a block to cell differentiation,Nature,483,7390,474,2012.0,Adam D Richarson; David A. Scott; Olga Zagnitko; Pedro Aza‐Blanc; Chih‐Cheng Chang; David A. Russler‐Germain; Reproducibility Project: Cancer Biology,Registered report: IDH mutation impairs histone demethylation and results in a block to cell differentiation,eLife,5,,e10860,2016.0,,,d,,,,,10.0,9.062117,d,,0.976501019508919,"[4.531949, 13.57112]",5.49e-07,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,"This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #1: Total RNA per 1000 cells at 0hr, 1hr, 24hr",failure,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,6.0,4.192694,d,"[0.9424328, 7.367756]",0.002146524,t,,6.0,0.8333723,d,0.902569595745261,0.384630708625706,"[-0.9053048, 2.483884]",0.3467888,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,"This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #2: Total RNA per 1000 cells at 0hr, 1hr, 24hr",success,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,6.0,4.192694,d,"[0.9424328, 7.367756]",0.002146524,t,,6.0,4.106256,d,0.902569595745261,0.899031560983254,"[0.9037742, 7.230549]",0.002382405,t,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #3: Active gene expression at 0 hr vs 1 hr,failure,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,755.0,0.5448031,r,"[0.4926005, 0.5930991]",1.05e-130,z,,708.0,0.3949782,r,0.5448031,0.3949782,"[0.3309264, 0.4554072]",1.36e-55,z,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #4: Active gene expression at 0 hr vs 1 hr,failure,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,755.0,0.5448031,r,"[0.4926005, 0.5930991]",1.05e-130,z,,719.0,0.3118873,r,0.5448031,0.3118873,"[0.2443428, 0.37642]",2.83e-34,z,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #5: Active gene expression at 0 hr vs 24 hr,failure,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,755.0,0.5985329,r,"[0.5507, 0.6424476]",3.33e-184,z,,708.0,0.2636816,r,0.5985329,0.2636816,"[0.1937634, 0.3309346]",3.6699999999999995e-24,z,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #6: Active gene expression at 0 hr vs 24 hr,failure,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,755.0,0.5985329,r,"[0.5507, 0.6424476]",3.33e-184,z,,719.0,0.3368036,r,0.5985329,0.3368036,"[0.2703445, 0.4000681]",3.77e-40,z,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #7: Active gene expression at 1 hr vs 24 hr,failure,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,755.0,0.5122673,r,"[0.4576434, 0.5630388]",6.09e-110,z,,708.0,0.1260148,r,0.5122673,0.1260148,"[0.05282251, 0.19786036]",1.92e-06,z,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
https://doi.org/10.1016/j.cell.2012.08.026,https://doi.org/10.7554/eLife.30274,This study tested whether cancer cells with high c-Myc levels show amplified transcription across the genome rather than activating specific target genes. Subexperiment #8: Active gene expression at 1 hr vs 24 hr,failure,,Charles Y. Lin; Jakob Lovén; Peter B. Rahl; Ronald M. Paranal; Christopher B. Burge; James E. Bradner; Tong Ihn Lee; Richard A. Young,Transcriptional Amplification in Tumor Cells with Elevated c-Myc,Cell,151,1,56,2012.0,L. Michelle Lewis; Meredith Claire Edwards; Zachary R. Meyers; C. Conover Talbot; Haiping Hao; David Blum; Elizabeth Iorns; Rachel Tsui; Alexandria Denis; Nicole Perfito; Timothy M. Errington; Timothy M Errington,Replication Study: Transcriptional amplification in tumor cells with elevated c-Myc,eLife,7,,e30274,2018.0,755.0,0.5122673,r,"[0.4576434, 0.5630388]",6.09e-110,z,,719.0,0.2648761,r,0.5122673,0.2648761,"[0.1955467, 0.3315712]",9.91e-25,z,,biological sciences,biology,cancer biology,,no,,RP:CB,,,,
