original_url,replication_url,description,result,replication_type,original_authors,original_title,original_journal,original_volume,original_issue,original_pages,original_year,replication_authors,replication_title,replication_journal,replication_volume,replication_issue,replication_pages,replication_year,original_n,original_es,original_es_type,original_es_95_CI,original_p_value,original_p_value_type,original_p_value_tails,replication_n,replication_es,replication_es_type,original_es_r,replication_es_r,replication_es_95_CI,replication_p_value,replication_p_value_type,replication_p_value_tails,field,discipline,subdiscipline,tags,validated,validated_person,replication_initiative_tag,source,explanation,confidence,ai_version
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,94.0,0.09,d,0.395027750659415,0.0449545065814817,"[-0.33, 0.51]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,298.0,-0.07,d,0.395027750659415,-0.0349785821756186,"[-0.29, 0.15]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,122.0,-0.05,d,0.395027750659415,-0.024992191160203,"[-0.41, 0.31]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,129.0,0.09,d,0.395027750659415,0.0449545065814817,"[-0.27, 0.45]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,153.0,0.17,d,0.395027750659415,0.0846945914398115,"[-0.15, 0.49]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,93.0,0.17,d,0.395027750659415,0.0846945914398115,"[-0.24, 0.58]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,112.0,0.08,d,0.395027750659415,0.0399680383488715,"[-0.3, 0.46]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,134.0,0.06,d,0.395027750659415,0.029986509105671,"[-0.28, 0.4]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,172.0,-0.05,d,0.395027750659415,-0.024992191160203,"[-0.35, 0.25]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,reversal,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,115.0,-0.37,d,0.395027750659415,-0.181913199610981,"[-0.74, 0.0]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,237.0,0.14,d,0.395027750659415,0.0698291276999138,"[-0.12, 0.4]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,132.0,-0.01,d,0.395027750659415,-0.0049999375011718,"[-0.36, 0.34]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,87.0,-0.23,d,0.395027750659415,-0.114247022914439,"[-0.66, 0.2]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
https://doi.org/10.1027/1864-9335/a000147,https://doi.org/10.1016/j.jesp.2015.10.012,warmer-heart-warmer-room effect,failure,,Aleksandra Szymkow; Jesse Chandler; Hans IJzerman; Michal Parzuchowski; Bogdan Wojciszke,"Warmer Hearts, Warmer Rooms",Social Psychology,44,2,167-176,2013.0,Charles R. Ebersole; Olivia E. Atherton; Aimee L. Belanger; Hayley M Skulborstad; Jill Allen; Jonathan Banks; Erica Baranski; Michael J. Bernstein; Diane B. V. Bonfiglio; Leanne Boucher; Elizabeth R. Brown; Nancy I. Budiman; Athena H. Cairo; Colin A. Capaldi; Christopher R. Chartier; Joanne M. Chung; David C. Cicero; Jennifer A. Coleman; John Conway; William E. Davis; Thierry Devos; Melody M. Fletcher; Komi German; Jon E. Grahe; Anthony D. Hermann; Joshua A. Hicks; Nathan Honeycutt; Brandon T. Humphrey; Matthew Janus; David J. Johnson; Jennifer A. Joy-Gaba; Hannah Juzeler; Ashley Keres; Diana Kinney; Jacqeline Kirshenbaum; Richard A. Klein; Richard E. Lucas; Christopher J. N. Lustgraaf; Daniel P. Martin; Madhavi Menon; Mitchell M. Metzger; Jaclyn M. Moloney; Patrick J. Morse; Radmila Prišlin; Timothy S. Razza; Daniel E. Re; Nicholas O. Rule; Donald F. Sacco; Kyle Sauerberger; Emily R Shrider; Megan Shultz; Courtney Siemsen; Karin Sobocko; Rolf Sternglanz; Amy Summerville; Konstantin O. Tskhay; Zack van Allen; Leigh Ann Vaughn; Ryan J. Walker; Ashley Weinberg; John Paul Wilson; James H. Wirth; Jessica Wortman; Brian A. Nosek,Many Labs 3: Evaluating participant pool quality across the academic semester via replication,Journal of Experimental Social Psychology,67,,68,2016.0,80.0,0.86,d,"[0.4, 1.32]",,,,70.0,-0.25,d,0.395027750659415,-0.124034734589208,"[-0.73, 0.23]",,,,social sciences,psychology,social psychology,,yes,Curate Science team,ML3,Curate Science scrape,,,
