original_url,replication_url,description,result,replication_type,original_authors,original_title,original_journal,original_volume,original_issue,original_pages,original_year,replication_authors,replication_title,replication_journal,replication_volume,replication_issue,replication_pages,replication_year,original_n,original_es,original_es_type,original_es_95_CI,original_p_value,original_p_value_type,original_p_value_tails,replication_n,replication_es,replication_es_type,original_es_r,replication_es_r,replication_es_95_CI,replication_p_value,replication_p_value_type,replication_p_value_tails,field,discipline,subdiscipline,tags,validated,validated_person,replication_initiative_tag,source,explanation,confidence,ai_version
https://doi.org/10.1037/xge0000157,https://doi.org/10.1038/s41586-025-10078-y,"Funnel plot asymmetry, assessed by Egger's test, is not statistically significant in the set of money-priming studies reported in Vohs's (2015) Table 2.",failure,close,,,,,,,,,,,,,,,,,,,0.072,=,,,,,0.381277052038378,,,0.9125931,,,social sciences,psychology,,psychology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1037/xge0000157,https://doi.org/10.1038/s41586-025-10078-y,The money-priming studies in a targeted subset show statistically significant excess significance relative to estimated mean power of approximately 53%.,success,close,,,,,,,,,,,,,,,,,,,0.017,=,one,,,,,,,0.007,,,social sciences,psychology,,psychology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1037/xge0000157,https://doi.org/10.1038/s41586-025-10078-y,A subset of money-priming studies does not show statistically significant excess of positive findings beyond what the studies' estimated power would predict.,failure,close,,,,,,,,,,,,,,,,,,,0.043,=,one,,,,,,,0.1639,,,social sciences,psychology,,psychology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1037/xge0000157,https://doi.org/10.1038/s41586-025-10078-y,"Egger's regression test reveals significant funnel plot asymmetry in the seminal money-priming studies by Vohs et al. (2006) and Caruso et al. (2013), suggesting publication bias.",success,close,,,,,,,,,,,,,,,,,,,0.0001549884,=,two,,,,0.842602873184436,,,0.03204295,,,social sciences,psychology,,psychology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0013189x11422112,https://doi.org/10.1038/s41586-025-10078-y,LGBTQ-identified youth are significantly more likely than straight-identified youth to have considered suicide in the past 12 months.,success,close,,,,,,,,,,,,,,,13213.0,1.37636087615352,OR,"[1.19012433333205, 1.56259741897498]",4.657048e-68,=,two,14057.0,1.45592704916139,OR,0.151657758400418,0.208141537476217,"[1.33282245257718, 1.57903164574561]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1093/rfs/hhp008,https://doi.org/10.1038/s41586-025-10078-y,The variance risk premium — the difference between implied and realized variance — positively predicts future aggregate stock market returns over post-1990 horizons.,failure,close,,,,,,,,,,,,,,,204.0,0.47,r,"[0.147907946625821, 0.792092053374179]",0.004681422,=,two,153.0,0.07455682,r,0.197274409705614,0.049308716922094,"[-0.166319813753996, 0.315433453753996]",0.5449741,,,social sciences,economics,,economics; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055410000262,https://doi.org/10.1038/s41586-025-10078-y,"Political polarization, measured as dispersion of self-reported preferences, is negatively associated with the size of government in democratic countries.",failure,close,,,,,,,,,,,,,,,29.0,-19.49,r,"[-36.5612863053439, -2.41871369465613]",0.05,=,,24.0,-6.130374001,r,-0.513304662544181,-0.533824121389964,"[-12.4745948639907, 0.213846861990706]",0.090769037026059,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055410000262,https://doi.org/10.1038/s41586-025-10078-y,Political polarization is negatively associated with public spending in undemocratic countries in models that include a standard set of control variables.,failure,close,,,,,,,,,,,,,,,33.0,-19.56,r,"[-28.3994375702756, -10.7205624297244]",0.01,=,,28.0,-4.818201689,r,-0.705172414738578,-0.236420329295815,"[-15.5825271364392, 5.94612375843924]",0.39624938160293,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055410000262,https://doi.org/10.1038/s41586-025-10078-y,"Political polarization (measured by standard deviation of self-reported preferences) is negatively associated with government size in democratic countries, but the effect is not statistically significant in the full cross-national sample.",failure,close,,,,,,,,,,,,,,,24.0,-18.73,r,"[-28.1182274859469, -9.34177251405314]",0.01,=,,26.0,-3.20304756,r,-0.777926885510058,-0.177645400611149,"[-13.6887613889672, 7.28266626896719]",0.561495490190812,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055410000262,https://doi.org/10.1038/s41586-025-10078-y,"Greater political polarization is significantly associated with smaller government spending in democratic countries, with a negative coefficient of -6.49 on the standard deviation polarization measure.",success,close,,,,,,,,,,,,,,,33.0,-22.73,r,"[-30.707053417078, -14.752946582922]",0.01,=,,28.0,-6.491340852,r,-0.745011680163986,-0.702587933104788,"[-9.44757674803349, -3.53510495596651]",0.00038312227451563,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1093/esr/jcx078,https://doi.org/10.1038/s41586-025-10078-y,"Young adults from high-SES families delay entry into a first co-residential union compared to those from lower-SES backgrounds, with a small but highly significant negative overall meta-analytic effect across 25 European countries.",success,close,,,,,,,,,,,,,,,25.0,-0.171,r,"[-0.30111493346363, -0.04088506653637]",0.01,<,one,27.0,-0.1199,r,-0.127423441917805,-0.460613699726346,"[-0.147065100825725, -0.0927348991742749]",0.0,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/xmpk4,https://doi.org/10.1038/s41586-025-10078-y,Women report significantly higher levels of worry about COVID-19 than men in a representative survey of the German population.,success,close,,,,,,,,,,,,,,,1242.0,0.146432114945283,d,"[0.0349997309814178, 0.257805273794601]",0.01,<,two,10767.0,0.1666497,r,0.0730655794288984,0.0830370883705108,"[0.128799344451546, 0.204500055548454]",6.165278e-18,,,social sciences,psychology,,psychology; covid; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/gefhn,https://doi.org/10.1038/s41586-025-10078-y,Stronger belief in COVID-19 conspiracy theories significantly predicts greater use of pseudoscientific practices claimed to protect against COVID-19.,success,direct,,,,,,,,,,,,,,,407.0,0.0578006122130912,f²,"[0.0198152870580274, 0.114640910148409]",0.001,<,,257.0,0.471035813492063,f²,0.233756831671341,0.565868268406096,"[0.298525517350922, 0.671974891706366]",0.0,,,social sciences,psychology,,psychology; covid; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/chgkn,https://doi.org/10.1038/s41586-025-10078-y,Higher scores on the meanness personality trait predict greater willingness to engage in behaviors that risk infecting others with COVID-19.,success,direct,,,,,,,,,,,,,,,501.0,0.21,r,"[0.124253570420912, 0.292633225578317]",0.015625,=,,450.0,0.562,r,0.209999979832254,0.561999880344733,"[0.494897468985759, 0.622439512426436]",0.0,,,social sciences,psychology,,psychology; covid; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1509/jmkr.46.2.247,https://doi.org/10.1038/s41586-025-10078-y,Consumers with social-adjustive luxury brand attitudes show stronger preferences for counterfeit luxury brands than those with value-expressive luxury brand attitudes.,success,direct,,,,,,,,,,,,,,,138.0,0.0685384615384615,f²,"[0.0073556852444408, 0.187324513612351]",0.003389371,=,two,275.0,0.0982527472527473,f²,0.253263203758348,0.299103298280034,"[0.0364741455325287, 0.187570342705116]",4.334752e-07,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1037/pspp0000144,https://doi.org/10.1038/s41586-025-10078-y,"Under conditions of self-uncertainty, individuals high in Honesty-Humility reduce their prosocial behavior, with high Honesty-Humility predicting less cooperation when self-concept clarity is threatened.",failure,direct,,,,,,,,,,,,,,,225.0,-0.82,r,"[-1.42758883520742, -0.212411164792583]",0.008165206,=,two,722.0,-0.05955,r,-0.173664496601946,-0.013768668868103,"[-0.375104201510949, 0.256004201510949]",0.71145,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/597176,https://doi.org/10.1038/s41586-025-10078-y,"Faster productivity growth in manufacturing relative to other sectors is positively associated with deindustrialization, significantly increasing the decline in manufacturing employment across advanced economies.",reversal,close,,,,,,,,,,,,,,,566.0,-10.192,r,"[-11.9069684864725, -8.47703151352745]",2.349073e-31,=,two,168.0,0.0135315,r,-0.439726947025005,0.239688607084792,"[0.0052445762769662, 0.0218184237230338]",0.001,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/597176,https://doi.org/10.1038/s41586-025-10078-y,"Higher national affluence is significantly negatively associated with manufacturing employment share, meaning wealthier advanced economies have undergone greater deindustrialization.",reversal,close,,,,,,,,,,,,,,,566.0,2.555,r,"[2.01600990425149, 3.09399009574851]",1.529762e-20,=,two,168.0,-0.1082752,r,0.363770544191659,-0.197403460831449,"[-0.189558434374048, -0.0269919656259518]",0.009,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/597176,https://doi.org/10.1038/s41586-025-10078-y,National affluence is not significantly associated with manufacturing employment share once other deindustrialization factors are controlled for in the cross-national analysis.,reversal,close,,,,,,,,,,,,,,,566.0,3.171,r,"[2.64768961612781, 3.69431038387219]",1.569837e-32,=,two,168.0,-0.0023051,r,0.446642553664913,-0.00385755504711259,"[-0.0896957781462735, 0.0850855781462734]",0.959,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/597176,https://doi.org/10.1038/s41586-025-10078-y,Unbalanced productivity growth between manufacturing and services is negatively and significantly associated with manufacturing employment share in a cross-national analysis of advanced economies.,success,close,,,,,,,,,,,,,,,566.0,-10.07,r,"[-11.7986882343643, -8.34131176563567]",3.429923e-30,=,two,168.0,-0.0063111,r,-0.432659237536643,-0.17398277589755,"[-0.0117127607413924, -0.00090943925860761]",0.022,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/597176,https://doi.org/10.1038/s41586-025-10078-y,Imports from developing countries (the South) are negatively but not significantly associated with manufacturing employment share in advanced economies.,failure,close,,,,,,,,,,,,,,,397.0,-0.828,r,"[-1.02987629040763, -0.626123709592374]",9.069661e-16,=,two,208.0,-0.0211076,r,-0.374153194181722,-0.118421357560904,"[-0.0451926174240204, 0.00297741742402045]",0.086,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1111/j.1540-6210.2011.02414.x,https://doi.org/10.1038/s41586-025-10078-y,Higher job satisfaction is significantly and negatively associated with turnover intention among U.S. federal government employees.,success,close,,,,,,,,,,,,,,,217504.0,-0.444,r,"[-0.475947412948003, -0.412052587051997]",2.22762e-163,=,two,319719.0,-0.397926829,r,-0.121488416475355,-0.109040209815738,"[-0.429001174031125, -0.366852483968874]",5.152676e-139,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1111/j.1741-3737.2012.01034.x,https://doi.org/10.1038/s41586-025-10078-y,"Among older married adults, greater age is significantly and positively associated with the likelihood of past-year sexual inactivity.",success,close,,,,,,,,,,,,,,,1502.0,0.2,r,"[0.0808723306391039, 0.319127669360896]",0.001,<,,666.0,0.1086079,r,,0.192041239697679,"[0.0664200672255723, 0.150795732774428]",0.0,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1111/j.1741-3737.2012.01034.x,https://doi.org/10.1038/s41586-025-10078-y,"Among older married adults, longer marital duration is positively but not significantly associated with the likelihood of past-year sexual inactivity.",failure,close,,,,,,,,,,,,,,,1502.0,0.2,r,"[0.0808723306391039, 0.319127669360896]",0.001,<,,666.0,0.036127,r,,0.0402664978156437,"[-0.0319913522862911, 0.104245352286291]",0.299,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1111/j.1741-3737.2012.01034.x,https://doi.org/10.1038/s41586-025-10078-y,"Among older married adults, longer marital duration is negatively and non-significantly associated with the likelihood of past-year sexual inactivity.",reversal,close,,,,,,,,,,,,,,,1502.0,,,,0.05,<,,676.0,-0.0448117,r,,-0.0591271426341427,"[-0.101852923834866, 0.0122295238348661]",0.124,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1111/j.1741-3737.2012.01034.x,https://doi.org/10.1038/s41586-025-10078-y,"Among older married adults, greater age is significantly and positively associated with the likelihood of past-year sexual inactivity.",success,close,,,,,,,,,,,,,,,1502.0,0.2,r,"[0.0808723306391039, 0.319127669360896]",0.001,<,,666.0,0.1076257,r,,0.190942114103049,"[0.0656158319553685, 0.149635568044632]",0.0,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1111/j.1741-3737.2012.01034.x,https://doi.org/10.1038/s41586-025-10078-y,"Among older married adults, longer marital duration is positively but not significantly associated with the likelihood of past-year sexual inactivity.",failure,close,,,,,,,,,,,,,,,1502.0,0.2,r,"[0.0808723306391039, 0.319127669360896]",0.001,<,,666.0,0.0354272,r,,0.0394933616930574,"[-0.0328926365839018, 0.103747036583902]",0.309,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0007123412000191,https://doi.org/10.1038/s41586-025-10078-y,"The relationship between political violence and electoral fraud in Afghanistan follows an inverted U-shape, with the squared term of short-term violence negatively and significantly predicting fraud.",success,close,,,,,,,,,,,,,,,375.0,-13.748,r,"[-22.9990300070291, -4.49696999297095]",0.003583049,=,two,724.0,-92.4375,r,,-0.395815247498096,"[-165.606875470849, -19.2681245291507]",0.013,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0007123412000191,https://doi.org/10.1038/s41586-025-10078-y,"The relationship between two-month pre-election violence and election fraud in Afghanistan follows an inverted U-shape, with the squared violence term significantly and negatively predicting fraud.",success,close,,,,,,,,,,,,,,,375.0,-0.488,r,"[-0.727115606113887, -0.248884393886113]",6.334248e-05,=,two,724.0,-1.1796,r,,-0.40638563375805,"[-2.0851033608575, -0.274096639142495]",0.011,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0007123412000191,https://doi.org/10.1038/s41586-025-10078-y,The squared term of two-month pre-election violence is negatively but not significantly associated with the share of large vote-count discrepancies as a measure of election fraud in Afghanistan.,failure,close,,,,,,,,,,,,,,,375.0,-1.438,r,"[-2.17298649420252, -0.70301350579748]",0.0001479469,=,two,363.0,-0.7121,r,,-0.197770970316579,"[-1.91747785049213, 0.493277850492133]",0.247,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0007123412000191,https://doi.org/10.1038/s41586-025-10078-y,The squared term of two-month pre-election violence is negatively but not significantly associated with large vote-count discrepancies as a measure of election fraud in Afghanistan.,failure,close,,,,,,,,,,,,,,,375.0,-0.077,r,"[-0.125999099613501, -0.0280009003864987]",0.002226033,=,two,363.0,-0.063,r,,-0.232781425629767,"[-0.153158343288842, 0.0271583432888425]",0.169,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1257/aer.20170029,https://doi.org/10.1038/s41586-025-10078-y,Single women report lower desired salaries on a real-stakes placement questionnaire when their responses are observable by classmates than when responses are anonymous.,reversal,direct,,,,,,,,,,,,,,,60.0,-18.12,r,"[-34.1329057536922, -2.10709424630776]",0.03045642,=,two,528.0,575.921,r,-0.279666681642393,0.00558097830023533,"[-8208.52194083343, 9360.36394083343]",0.898,,,social sciences,economics,,economics; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.obhdp.2017.01.005,https://doi.org/10.1038/s41586-025-10078-y,"Alternating between two creativity tasks (task switching) produces higher creative performance than continuously working on a single task, partly by reducing cognitive fixation.",success,direct,,,,,,,,,,,,,,,79.0,0.46128603937967,d,"[0.0128266456720858, 0.906825758612172]",0.04376873,=,two,364.0,0.21063946504126,d,0.227493588299953,0.104800161952179,"[0.00399353381536966, 0.416982990883745]",0.046,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055412000299,https://doi.org/10.1038/s41586-025-10078-y,"Crime victimization is significantly and negatively associated with a measure of political participation, indicating that victims show different participation patterns than non-victims.",success,close,,,,,,,,,,,,,,,35963.0,-0.0386,r,"[-0.0583956362438545, -0.0188043637561455]",0.0001331693,=,two,27940.0,-0.01884117404,r,-0.098684596773788,-0.0796251510790506,"[-0.0313221226480262, -0.00636022543197379]",0.00308888306602407,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055412000299,https://doi.org/10.1038/s41586-025-10078-y,"Crime victimization is significantly and positively associated with political participation, with victims engaging more in civic and political life than comparable non-victims.",success,close,,,,,,,,,,,,,,,38102.0,0.0334,r,"[0.027186914169008, 0.039613085830992]",4.045797e-25,=,two,27940.0,0.05282292335,r,0.263249545356855,0.26241843198114,"[0.0425449893934787, 0.0631008573065213]",7.26247045906817e-24,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055412000299,https://doi.org/10.1038/s41586-025-10078-y,"Crime victimization is significantly and positively associated with political participation across a multi-continent survey sample, with victims more engaged than comparable non-victims.",success,close,,,,,,,,,,,,,,,38031.0,0.362,r,"[0.273213631500336, 0.450786368499664]",2.810193e-15,=,two,27940.0,0.03856945817,r,0.202346019722339,0.191447623318498,"[0.0281064599708201, 0.0490324563691799]",5.01247435588678e-13,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055412000299,https://doi.org/10.1038/s41586-025-10078-y,"Crime victimization significantly increases political participation, with an effect roughly equivalent to an additional five to ten years of education.",success,close,,,,,,,,,,,,,,,36962.0,0.0211,r,"[0.0118685696328163, 0.0303314303671837]",8.537604e-06,=,two,27940.0,0.01848764538,r,0.114875791716176,0.0955547178052981,"[0.00829683575231933, 0.0286784550076807]",0.000377022269494621,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0003055412000299,https://doi.org/10.1038/s41586-025-10078-y,"Crime victims participate more in politics than comparable non-victims, with victimization predicting engagement across survey data from five continents.",success,close,,,,,,,,,,,,,,,37562.0,0.0302,r,"[0.0179894243763155, 0.0424105756236845]",1.420374e-06,=,two,27940.0,0.02002742388,r,0.124334535016338,0.0741272640791174,"[0.0057706365368269, 0.0342842112231731]",0.00590001203455006,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.cognition.2012.11.003,https://doi.org/10.1038/s41586-025-10078-y,"In the footbridge dilemma, mood induction affects moral judgment differently depending on whether the question is framed actively or passively.",failure,close,,,,,,,,,,,,,,,400.0,0.287165805763848,V,"[0.178139298158309, 0.377563962932123]",3.243e-07,=,,1392.0,0.2609993,r,0.2871658058,0.260999255718737,"[0.210221957519667, 0.311776642480333]",7.172433e-24,,,social sciences,psychology,,psychology,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/597428,https://doi.org/10.1038/s41586-025-10078-y,Firm-size wage gaps are larger for blue-collar workers than white-collar workers when comparing small firms (1-24 employees) to large firms (100+ employees).,reversal,close,,,,,,,,,,,,,,,359092.0,0.055,r,"[0.0341652970619906, 0.0758347029380094]",0.001,<,,370778.0,,,0.0408619611469655,-0.002792939,,0.08900391,,,social sciences,economics,,economics,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.jbusres.2016.07.021,https://doi.org/10.1038/s41586-025-10078-y,"Spontaneous mental simulation of eating reduces the portion size effect, with more eating simulations leading to selecting less food from a very large portion.",failure,direct,,,,,,,,,,,,,,,47.0,0.164888888888889,f²,"[0.00928597942767226, 0.479790423882577]",0.009,=,two,928.0,0.00038611713665943,f²,0.376230018856679,0.0196460710514552,"[0.0, 0.00442685754879808]",0.837,,,social sciences,business & management,management,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831209340043,https://doi.org/10.1038/s41586-025-10078-y,Higher income inequality (GINI index) is negatively correlated with student math achievement across countries in the 2003 TIMSS fourth-grade assessment.,failure,close,,,,,,,,,,,,,,,25.0,0.63,r,"[0.312620484030249, 0.947379515969751]",0.0007379922,=,two,48.0,0.1566283,r,0.629999973711981,0.156631136437094,"[-0.128785967349489, 0.442042567349489]",0.2877,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1007/s13524-012-0091-2,https://doi.org/10.1038/s41586-025-10078-y,"Black children of internal migrant parents have significantly lower school dropout rates than children of non-migrant parents, regardless of foreign-born status.",success,close,,,,,,,,,,,,,,,160274.0,-0.29,r,"[-0.462735134293047, -0.117264865706953]",0.001,<,,110747.0,-0.1043007,r,-0.00940455632879453,-0.015837971916941,"[-0.148675832981535, -0.0599255670184654]",4.094467e-06,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3982/ecta8852,https://doi.org/10.1038/s41586-025-10078-y,"In group decision experiments, voting rules (majority, two-thirds, unanimity) produce significantly different collective decisions when groups have conflicting interests and receive moderate signal distributions.",success,direct,,,,,,,,,,,,,,,157.0,0.573546348617737,V,"[0.410563264180032, 0.725028224833978]",2.148e-14,=,two,198.0,,,0.573546348617737,0.697565292994517,,0.0,,,social sciences,economics,,economics; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.obhdp.2018.08.002,https://doi.org/10.1038/s41586-025-10078-y,Observers rate individuals who make and then correct a mistake as more likely to achieve their goals than those who prevent the same mistake from occurring.,reversal,direct,,,,,,,,,,,,,,,200.0,0.285671139599365,d,"[0.00672214525531022, 0.563903651290845]",0.04473093,=,two,2060.0,-0.0584327720106222,d,0.142098427854801,-0.0292169848808828,"[-0.144792628670434, 0.0279367691253681]",0.185,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.evolhumbehav.2014.02.004,https://doi.org/10.1038/s41586-025-10078-y,Receiving interpersonal attention from an interaction partner increases feelings of intimacy compared to receiving no attention.,failure,close,,,,,,,,,,,,,,,29.0,2.19622500798855,d,"[1.2508108075216, 3.11651021506727]",2.682781e-06,=,two,79.0,0.110867,r,0.751006339440224,0.0553485138474047,"[-0.332065670898641, 0.553799670898641]",0.6237213,,,social sciences,psychology,,psychology,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,"Students at institutions where more peers frequently interact cross-racially report higher levels of racial-cultural engagement, independent of their own cross-racial interaction.",success,close,,,,,,,,,,,,,,,236.0,0.32,r,"[0.202402160927597, 0.437597839072403]",0.001,<,,222.0,0.3744609,r,0.0619581037091928,0.0717821709078906,"[0.24858534903529, 0.50033645096471]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
